Style,Title,Artist,Genre,NORMAL Level,NORMAL Notes,NORMAL Record,NORMAL KAVG,HYPER Level,HYPER Notes,HYPER Record,HYPER KAVG,ANOTHER Level,ANOTHER Notes,ANOTHER Record,ANOTHER KAVG,LEGGENDARIA Level,LEGGENDARIA Notes,LEGGENDARIA Record,LEGGENDARIA KAVG,LEGGENDARIA Name
10th style,Love Is Eternity,kors k,TRANCE,6,0,0,0,9,0,0,0,11,1215,2415,2186,0,0,0,0,Love Is Eternity
10th style,Innocent Walls,TaQ,TECHNO,8,0,0,0,12,1281,2538,2095,12,1446,2847,2372,0,0,0,0,Innocent Walls
10th style,Daisuke,Y&Co.,EUROBEAT,6,0,0,0,8,0,0,0,10,1205,2403,2232,0,0,0,0,Daisuke
10th style,HIGH,RAM,RAVE,5,0,0,0,9,0,0,0,9,1088,2175,2026,0,0,0,0,HIGH
10th style,LOW,RAM,RAVE,4,0,0,0,8,0,0,0,9,881,1753,1573,0,0,0,0,LOW
10th style,FEEL IT,RAM,DRUM'N'BASS,5,0,0,0,9,0,0,0,10,1013,2004,1703,0,0,0,0,FEEL IT
10th style,ALIEN TEMPLE,PINK PONG,PSYCHEDELIC TRANCE,5,0,0,0,7,0,0,0,8,1021,2035,1823,0,0,0,0,ALIEN TEMPLE
10th style,1st Samurai,sampling masters MEGA,お江戸テクノ,5,0,0,0,10,0,0,0,11,1383,2719,2247,0,0,0,0,1st Samurai
10th style,Debtty Daddy,sampling masters AYA,ETHNO HARDCORE,5,0,0,0,9,0,0,0,11,1371,2726,2444,0,0,0,0,Debtty Daddy
10th style,Feedback,Audio Highs,BREAK BEATS,5,0,0,0,8,0,0,0,10,1010,1976,1743,0,0,0,0,Feedback
10th style,Freezing atmosphere,Twin AmadeuS,NATURAL SOUND,4,0,0,0,6,0,0,0,9,775,1531,1385,0,0,0,0,Freezing atmosphere
10th style,ASTRAL VOYAGE,EeL,DREAM TECHNO,5,0,0,0,6,0,0,0,9,971,1929,1779,0,0,0,0,ASTRAL VOYAGE
10th style,DoLL,ＴЁЯＲＡ,HYPER J-POP FOUR,5,0,0,0,6,0,0,0,7,810,1620,1546,0,0,0,0,DoLL
10th style,One More Lovely,Risk Junk,HAPPY,5,0,0,0,9,0,0,0,12,1452,2857,2401,0,0,0,0,One More Lovely
10th style,GHOST REVIVAL,L.E.D.,GOA TRANCE,5,0,0,0,9,0,0,0,10,1311,2593,2305,0,0,0,0,GHOST REVIVAL
10th style,GRADIUS -FULL SPEED-,Mr.T,GAME MUSIC,4,0,0,0,8,0,0,0,10,1074,2111,1798,0,0,0,0,GRADIUS -FULL SPEED-
IIDX RED,BLOCKS,SPARKER,TRANCE,5,0,0,0,7,0,0,0,11,1000,1989,1762,0,0,0,0,BLOCKS
IIDX RED,BREATH,SPARKER,ROCOCO TEK,6,0,0,0,7,0,0,0,10,875,1738,1555,0,0,0,0,BREATH
IIDX RED,Don't be afraid myself,platoniX with ray.D,J-POP,5,0,0,0,9,0,0,0,10,1155,2299,2072,0,0,0,0,Don't be afraid myself
IIDX RED,SPEEDY CAT,Y&Co.,EUROBEAT,5,0,0,0,8,0,0,0,9,1028,2046,1895,0,0,0,0,SPEEDY CAT
IIDX RED,太陽～T・A・I・Y・O～,NAOKI feat.星野奏子,CYBER J-EURO,4,0,0,0,8,0,0,0,9,880,1756,1586,0,0,0,0,太陽～T・A・I・Y・O～
IIDX RED,KEY,colors,BEAT ROCK,6,0,0,0,8,0,0,0,11,1436,2862,2668,0,0,0,0,KEY
IIDX RED,awakening,AKIRA YAMAOKA,TRANCE,5,0,0,0,7,0,0,0,10,866,1722,1564,0,0,0,0,awakening
IIDX RED,Sphere,Tatsh feat. K.Nayuki,MEDIEVAL CHOIR,5,0,0,0,9,0,0,0,10,1111,2209,1990,0,0,0,0,Sphere
IIDX RED,ＵＬＴｉＭΛＴＥ,ＴЁЯＲＡ,HYPER J-POP FIVE,5,0,0,0,7,0,0,0,9,1006,2008,1883,0,0,0,0,ＵＬＴｉＭΛＴＥ
IIDX RED,spiral galaxy,D.J.SETUP,PSYCHEDELIC TECHNO,5,0,0,0,9,0,0,0,11,1310,2598,2337,12,1910,3785,3273,spiral galaxy†
IIDX RED,ANDROMEDA,Sota Fujimori,PSYCHEDELIC GOA TRANCE,5,0,0,0,8,0,0,0,11,1446,2885,2613,0,0,0,0,ANDROMEDA
IIDX RED,RESONATE 1794,KOHTA,HARD SONATA,5,0,0,0,10,0,0,0,11,951,1893,1721,0,0,0,0,RESONATE 1794
IIDX RED,earth scape,dj TAKA,PIANO BALLAD,2,0,0,0,5,0,0,0,7,644,1283,1182,0,0,0,0,earth scape
IIDX RED,Close my Eyes for Me,D-crew feat.DENNIS GUNN(DJ Yoshitaka SCRATCHING),AMERICA,5,0,0,0,8,0,0,0,9,948,1863,1632,0,0,0,0,Close my Eyes for Me
IIDX RED,大桟橋,ウッチーズ,JAPAN,3,0,0,0,6,0,0,0,9,937,1862,1684,0,0,0,0,大桟橋
IIDX RED,Wonder Bullfighter,Twin AmadeuS,NATURAL SOUND,5,0,0,0,7,0,0,0,11,1062,2065,1762,0,0,0,0,Wonder Bullfighter
IIDX RED,ピアノ協奏曲第１番”蠍火”,virkato,DIRGE,5,0,0,0,11,1111,2148,1898,12,1414,2727,2263,0,0,0,0,ピアノ協奏曲第１番”蠍火”
IIDX RED,The Hope of Tomorrow,Sota Fujimori,CYBORG TRANCE,5,0,0,0,8,0,0,0,10,992,1970,1758,0,0,0,0,The Hope of Tomorrow
IIDX RED,FAKE TIME,dj REMO-CON,HARD ROCK,5,0,0,0,11,916,1797,1604,12,1231,2402,2115,0,0,0,0,FAKE TIME
IIDX RED,Click Again,dj REMO-CON,CLICK HOUSE,5,0,0,0,6,0,0,0,11,1097,2164,1876,0,0,0,0,Click Again
IIDX RED,RED ZONE,Tatsh&NAOKI,SPEED RAVE,5,0,0,0,9,0,0,0,11,1184,2352,2113,12,1566,3096,2700,RED ZONE†
IIDX RED,Fly Away To India,Baby Weapon feat.KAJIL,DANCE POP,3,0,0,0,6,0,0,0,7,712,1418,1308,0,0,0,0,Fly Away To India
IIDX RED,Secret of Love,D.J.SWAN,DRUM'N'BASS,5,0,0,0,7,0,0,0,11,1019,2027,1859,0,0,0,0,Secret of Love
IIDX RED,Be quiet,Ryu☆,HARD DANCE,5,0,0,0,9,0,0,0,11,1114,2221,1977,0,0,0,0,Be quiet
IIDX RED,AGEHA,Ryu☆,HAPPY HARDCORE,5,0,0,0,8,0,0,0,9,948,1890,1740,0,0,0,0,AGEHA
IIDX RED,gigadelic,teranoid feat.MC Natsack,NUSTYLE GABBA,9,0,0,0,12,1116,2190,1792,12,1301,2564,2174,0,0,0,0,gigadelic
IIDX RED,HORIZON,LIA,HAPPY HARDCORE,5,0,0,0,7,0,0,0,8,990,1973,1857,0,0,0,0,HORIZON
IIDX RED,AA,D.J.Amuro,RENAISSANCE,5,0,0,0,10,0,0,0,12,1834,3635,3169,0,0,0,0,AA
IIDX RED,D.A.N.C.E.!,DJ Yoshitaka feat.星野奏子,J-POP,3,0,0,0,5,0,0,0,10,826,1634,1457,0,0,0,0,D.A.N.C.E.!
IIDX RED,NEBULA GRASPER,L.E.D.,PSYCHEDELIC TRANCE,6,0,0,0,9,0,0,0,10,1241,2472,2236,0,0,0,0,NEBULA GRASPER
IIDX RED,Raspberry Heart(English version),jun feat. PAULA TERRY,COLORFUL HARDCORE,5,0,0,0,8,0,0,0,9,932,1859,1742,0,0,0,0,Raspberry Heart(English version)
IIDX RED,GENOCIDE,dj Killer,DRUM'N'BASS,6,0,0,0,10,0,0,0,11,1222,2413,2087,0,0,0,0,GENOCIDE
HAPPY SKY,double thrash,414,BATTLE2005,6,0,0,0,10,0,0,0,10,1206,2377,2113,0,0,0,0,double thrash
HAPPY SKY,Little Little Princess,SHRINE 418,PUNK OPERA,5,0,0,0,10,0,0,0,11,1420,2807,2558,12,1946,3806,3414,Little Little Princess†
HAPPY SKY,ヒマワリ,小坂りゆ,J-HAPPY HARDCORE,3,0,0,0,9,0,0,0,10,1042,2074,1928,0,0,0,0,ヒマワリ
HAPPY SKY,冥,Amuro vs Killer,HUMAN SEQUENCER,5,0,0,0,10,0,0,0,12,2000,3839,2880,0,0,0,0,冥
HAPPY SKY,MOON RACE,ELEKTEL,FUTURE HOUSE,5,0,0,0,7,0,0,0,9,957,1903,1747,0,0,0,0,MOON RACE
HAPPY SKY,LESSON 5,Risk Junk feat.Erika Mochizuki,HAPPY EXTREME,5,0,0,0,8,0,0,0,9,1261,2509,2306,0,0,0,0,LESSON 5
HAPPY SKY,rage against usual,dj TAKA feat.Gt.Shintaro,DIGI-ROCK,7,0,0,0,10,0,0,0,12,1527,2991,2401,0,0,0,0,rage against usual
HAPPY SKY,INAZUMA,dj TAKA,TRANCE,5,0,0,0,9,0,0,0,11,1368,2726,2449,0,0,0,0,INAZUMA
HAPPY SKY,HAPPY☆ANGEL,jun with TAHIRIH,HAPPY HARDCORE,5,0,0,0,7,0,0,0,10,1052,2100,1962,0,0,0,0,HAPPY☆ANGEL
HAPPY SKY,EDEN,ＴЁЯＲＡ,HYPER J-POP SIX,6,0,0,0,9,0,0,0,10,1363,2721,2583,0,0,0,0,EDEN
HAPPY SKY,CaptivAte～浄化～,A/I,NOSTALISH REQUIEM,5,0,0,0,9,0,0,0,11,1243,2472,2238,0,0,0,0,CaptivAte～浄化～
HAPPY SKY,Catch Me,DJ Yoshitaka feat. ERi,ACID JAZZ,5,0,0,0,8,0,0,0,10,925,1834,1618,0,0,0,0,Catch Me
HAPPY SKY,月光,Tatsh feat. 星野奏子,J-EUROBEAT,5,0,0,0,8,0,0,0,10,1246,2482,2239,0,0,0,0,月光
HAPPY SKY,Under the Sky,南さやか(BeForU) with platoniX,J-EUROTRANCE,5,0,0,0,7,0,0,0,9,875,1743,1625,0,0,0,0,Under the Sky
HAPPY SKY,Xepher,Tatsh,MEDIEVAL CHOIR,5,0,0,0,10,0,0,0,11,1520,3013,2661,0,0,0,0,Xepher
HAPPY SKY,Twelfth Style,Tatsh&DAYBREAKERS NEXT,HAPPY EURO PARADISE,6,0,0,0,7,0,0,0,10,1033,2046,1853,12,1684,0,0,Twelfth Style†
HAPPY SKY,I am,有沢みはる from BeForU,CYBER J-ROCK,5,0,0,0,8,0,0,0,10,1096,2174,2000,0,0,0,0,I am
HAPPY SKY,合体せよ！ストロングイェーガー！！ (Ryu☆ remix),L.E.D./Remixed by Ryu☆,HARD DANCE,5,0,0,0,8,0,0,0,11,972,1931,1744,0,0,0,0,合体せよ！ストロングイェーガー！！ (Ryu☆ remix)
HAPPY SKY,garden,青野りえ,SWING WALTZ,4,0,0,0,7,0,0,0,10,1100,2184,1947,0,0,0,0,garden
HAPPY SKY,Agnus Dei,あさき,GOTHIC METAL,5,0,0,0,9,0,0,0,10,1051,2082,1911,0,0,0,0,Agnus Dei
HAPPY SKY,Tizona d'El Cid,TOMOSUKE,MPB,5,0,0,0,9,0,0,0,10,1178,2343,2112,0,0,0,0,Tizona d'El Cid
HAPPY SKY,EMPTY OF THE SKY,AKIRA YAMAOKA,E-ROCK,3,0,0,0,5,0,0,0,8,843,1685,1613,0,0,0,0,EMPTY OF THE SKY
HAPPY SKY,100％ minimoo-G,Sota Fujimori,SYNTHETIC PROGRESSIVE ROCK,5,0,0,0,10,0,0,0,11,903,1753,1485,0,0,0,0,100％ minimoo-G
HAPPY SKY,PLASMA,Sota Fujimori,SYNTHESIZED TECHNO,4,0,0,0,8,0,0,0,9,1145,2285,2117,0,0,0,0,PLASMA
HAPPY SKY,in motion,Ryu☆,CLICK HOUSE,5,0,0,0,6,0,0,0,7,661,1317,1238,0,0,0,0,in motion
HAPPY SKY,SigSig,kors k,MAKINA,5,0,0,0,7,0,0,0,10,1308,2615,2401,0,0,0,0,SigSig
HAPPY SKY,ラクエン,Chonan Chiharu,REGGAE,4,0,0,0,6,0,0,0,11,1034,2024,1720,0,0,0,0,ラクエン
HAPPY SKY,POODLE,Y&Co.,EUROBEAT,5,0,0,0,8,0,0,0,10,1156,2308,2140,0,0,0,0,POODLE
HAPPY SKY,Pollinosis,dj REMO-CON,HARD DANCE,4,0,0,0,6,0,0,0,11,1278,2533,2162,0,0,0,0,Pollinosis
HAPPY SKY,Get'em up to R.A.V.E,Disconation,RAVE,5,0,0,0,8,0,0,0,10,1158,2302,2095,0,0,0,0,Get'em up to R.A.V.E
HAPPY SKY,alla turca con passione,Twin AmadeuS,NATURAL SOUND,5,0,0,0,8,0,0,0,10,1103,2200,2013,0,0,0,0,alla turca con passione
HAPPY SKY,オレはビートマニア！お前は何マニア？,DANCE☆MAN,FUNK,7,0,0,0,8,0,0,0,10,873,1727,1538,0,0,0,0,オレはビートマニア！お前は何マニア？
HAPPY SKY,We are Disっ娘よっつ打ち命,DANCE☆MAN feat. Disっ娘,DISCO,3,0,0,0,5,0,0,0,9,837,1673,1531,0,0,0,0,We are Disっ娘よっつ打ち命
HAPPY SKY,vault of heaven,Mr.T,ELECTROSHOCK,4,0,0,0,8,0,0,0,10,1010,2012,1834,0,0,0,0,vault of heaven
HAPPY SKY,Love Magic,D.J.SWAN,DRUM'N'BASS,5,0,0,0,8,0,0,0,10,991,1970,1753,0,0,0,0,Love Magic
HAPPY SKY,First Resolution,good-cool,TECHNO RAVE,5,0,0,0,7,0,0,0,9,1077,2152,2018,0,0,0,0,First Resolution
HAPPY SKY,GREEN EYES,SLAKE,BROKEN TEK,6,0,0,0,8,0,0,0,10,1123,0,0,0,0,0,0,GREEN EYES
HAPPY SKY,SCREAM SQUAD,CALF,BREAKCORE,7,0,0,0,10,0,0,0,12,1073,2110,1741,0,0,0,0,SCREAM SQUAD
HAPPY SKY,Aurora,Ryu☆,TRANCE CORE,7,0,0,0,10,0,0,0,11,1280,2551,2291,0,0,0,0,Aurora
HAPPY SKY,Votum stellarum,iconoclasm,ANTHEM TRANCE,4,0,0,0,9,0,0,0,10,1017,2015,1785,0,0,0,0,Votum stellarum
HAPPY SKY,Pink Rose,Kiyommy+Seiya,HEART,3,0,0,0,5,0,0,0,8,708,1414,1337,0,0,0,0,Pink Rose
HAPPY SKY,Scripted Connection⇒ N mix,DJ MURASAME,TECHNO,6,0,0,0,8,0,0,0,10,1073,2121,1865,0,0,0,0,Scripted Connection⇒ N mix
HAPPY SKY,Scripted Connection⇒ H mix,DJ MURASAME,TECHNO,7,0,0,0,10,0,0,0,11,1275,2526,2195,0,0,0,0,Scripted Connection⇒ H mix
HAPPY SKY,Scripted Connection⇒ A mix,DJ MURASAME,TECHNO,7,0,0,0,10,0,0,0,12,1575,3121,2603,0,0,0,0,Scripted Connection⇒ A mix
DistorteD,華蝶風雪,白虎,ASIAN MIXTURE,6,0,0,0,10,0,0,0,11,1500,2986,2760,0,0,0,0,華蝶風雪
DistorteD,タシカナモノ,星野奏子 with the BAND,POPROCK,5,0,0,0,7,0,0,0,9,1026,2048,1917,0,0,0,0,タシカナモノ
DistorteD,The Dirty of Loudness,Tatsh Assault X,SADISTIC HARDCORE,7,0,0,0,10,0,0,0,11,1327,2628,2296,0,0,0,0,The Dirty of Loudness
DistorteD,D.C.fish,DJ MURASAME,TECHNO,5,0,0,0,9,0,0,0,11,1178,2348,2155,0,0,0,0,D.C.fish
DistorteD,嘆きの樹,金獅子,CONTEMPORARY,8,0,0,0,11,1281,2532,2249,12,2000,3892,3207,0,0,0,0,嘆きの樹
DistorteD,Melody Life,Noria,NEW ACOUSTIC,4,0,0,0,6,0,0,0,9,933,1861,1744,0,0,0,0,Melody Life
DistorteD,Bloody Tears(IIDX EDITION),DJ YOSHITAKA,HARD RENAISSANCE,5,0,0,0,9,0,0,0,10,1094,2181,2029,0,0,0,0,Bloody Tears(IIDX EDITION)
DistorteD,CONTRACT,朱雀,SUBLIME TECHNO,9,0,0,0,10,0,0,0,11,1056,2100,1827,12,1418,2807,2273,CONTRACT†
DistorteD,INFERNO,Caldeira feat.星野奏子,BRAZILIAN HOUSE,5,0,0,0,7,0,0,0,9,1008,2004,1839,0,0,0,0,INFERNO
DistorteD,Leaving...,SEIYA MURAI meets “eimy”,SYMPHONIC EURO,4,0,0,0,8,0,0,0,10,1116,2220,1993,0,0,0,0,Leaving...
DistorteD,ALFARSHEAR 双神威に廻る夢,ＴЁЯＲＡ,HYPER J-POP SEVEN,5,0,0,0,7,0,0,0,10,1049,2091,1952,0,0,0,0,ALFARSHEAR 双神威に廻る夢
DistorteD,Why did you go away,jun with TAHIRIH,LOVERS EUROBEAT,5,0,0,0,8,0,0,0,10,1166,2324,2134,0,0,0,0,Why did you go away
DistorteD,Apocalypse ～dirge of swans～,Zektbach,ORATORIO,5,0,0,0,9,0,0,0,10,1214,2407,2167,0,0,0,0,Apocalypse ～dirge of swans～
DistorteD,Heavenly Sun (IIDX VERSION),AKIRA YAMAOKA,TRANCE,4,0,0,0,7,0,0,0,10,1060,2118,1959,0,0,0,0,Heavenly Sun (IIDX VERSION)
DistorteD,with you…,Sota Fujimori,FUNK'N JAZZ HOUSE,4,0,0,0,6,0,0,0,9,891,1781,1673,0,0,0,0,with you…
DistorteD,This is Love,D-crew feat.MAKOTO,CORE POP,4,0,0,0,8,0,0,0,10,1249,2484,2277,0,0,0,0,This is Love
DistorteD,罠,good-cool,DRUM'N'ROCK,2,0,0,0,8,0,0,0,10,1231,2460,2313,0,0,0,0,罠
DistorteD,Ganymede,玄武,ESOTERIC SLOWCORE,6,0,0,0,10,0,0,0,11,1199,2351,2021,0,0,0,0,Ganymede
DistorteD,BALLAD THE FEATHERS,S.S.D.FANTASICA feat.Naomi Koizumi,CELTIC REEL,4,0,0,0,6,0,0,0,8,764,1520,1418,0,0,0,0,BALLAD THE FEATHERS
DistorteD,Sun Field,mh sequence,HAPPY POP,3,0,0,0,8,0,0,0,11,1234,2452,2207,0,0,0,0,Sun Field
DistorteD,DUE TOMORROW,Mr.T,TECHNO,6,0,0,0,9,0,0,0,12,1073,2079,1627,0,0,0,0,DUE TOMORROW
DistorteD,BOOM BOOM DISCO NIGHT,Y&Co.,EUROBEAT,5,0,0,0,8,0,0,0,10,1151,2290,2097,0,0,0,0,BOOM BOOM DISCO NIGHT
DistorteD,Power of Love,kors k feat.PSY,2 STEP,5,0,0,0,7,0,0,0,10,1077,2149,1977,0,0,0,0,Power of Love
DistorteD,So Fabulous !!,HHH (Ryu☆ & Dai),BUCHIAGE TRANCE,5,0,0,0,8,0,0,0,10,1191,2366,2139,0,0,0,0,So Fabulous !!
DistorteD,waxing and wanding,青龍,DANCE SPEED,7,0,0,0,10,0,0,0,11,1457,2901,2673,12,2000,3980,3442,waxing and wanding†
DistorteD,Harmony and Lovely,Ryu☆,PROGRESSIVE HOUSE,4,0,0,0,8,0,0,0,11,1127,2243,2024,0,0,0,0,Harmony and Lovely
DistorteD,MINT,SLAKE,ELECTRONICA,6,0,0,0,10,0,0,0,11,1158,2311,2073,0,0,0,0,MINT
DistorteD,EURO-ROMANCE,K-MASERA,80's TECHNO,5,0,0,0,8,0,0,0,10,1056,2105,1962,0,0,0,0,EURO-ROMANCE
DistorteD,TYPE MARS(G-Style Mix),L.E.D.,PSYCHEDELIC TRANCE,5,0,0,0,9,0,0,0,11,1237,2445,2152,0,0,0,0,TYPE MARS(G-Style Mix)
DistorteD,Broadbanded,SADA,TRANCE,4,0,0,0,8,0,0,0,11,1019,2027,1786,0,0,0,0,Broadbanded
DistorteD,Double Loving Heart,Tatsh feat. Junko Hirata & Sayaka Minami,J-POP,3,0,0,0,6,0,0,0,9,909,1816,1715,0,0,0,0,Double Loving Heart
DistorteD,Zenius -I- vanisher,Tatsh,CYBER OPUS,5,0,0,0,7,0,0,0,10,1209,2410,2212,0,0,0,0,Zenius -I- vanisher
DistorteD,WISH(EUROBEAT MIX),DJ YOSHITAKA feat.杉村ことみ,EUROBEAT,5,0,0,0,8,0,0,0,9,990,1973,1849,0,0,0,0,WISH(EUROBEAT MIX)
DistorteD,tripping contact(teranoid&MC Natsack Remix),kors k vs teranoid,GABBA,6,0,0,0,10,0,0,0,11,1258,2494,2210,0,0,0,0,tripping contact(teranoid&MC Natsack Remix)
DistorteD,MOON,dj TAKA feat.Erika Mochizuki,哀愁ユーロ,5,0,0,0,9,0,0,0,10,1118,2222,2059,0,0,0,0,MOON
DistorteD,虹色,DJ YOSHITAKA feat. G.S.C license,LOVELY TRANS POP,5,0,0,0,8,0,0,0,9,934,1859,1715,0,0,0,0,虹色
DistorteD,Concertino in Blue,佐々木博史,PROGRESSIVE,5,0,0,0,10,0,0,0,12,1311,2529,2020,0,0,0,0,Concertino in Blue
DistorteD,カゴノトリ～弐式～,橙色特別室,和式電子音楽,6,0,0,0,9,0,0,0,12,1325,2634,2326,0,0,0,0,カゴノトリ～弐式～
GOLD,リグレット,星野奏子,EURO TRANCE,6,0,0,0,8,0,0,0,10,1223,2443,2256,0,0,0,0,リグレット
GOLD,INORI,dj TAKA feat.HAL,MILLENNIUM TRANCE,6,0,0,0,10,0,0,0,11,1614,3210,2776,0,0,0,0,INORI
GOLD,PHOTONGENIC,L.E.D. fw.堀澤麻衣子,DRUM & BASS,7,0,0,0,10,0,0,0,10,1162,2318,2151,0,0,0,0,PHOTONGENIC
GOLD,Love Again...,Tatsh feat. Junko Hirata,POPS,3,0,0,0,4,0,0,0,5,538,1076,1022,0,0,0,0,Love Again...
GOLD,TRANOID,T&S seq. factory,PSG WORKS,5,0,0,0,10,0,0,0,11,1141,2236,1887,0,0,0,0,TRANOID
GOLD,Candy Galy,Risk Junk-G,HAPPY,7,0,0,0,10,0,0,0,12,1798,3562,3120,0,0,0,0,Candy Galy
GOLD,never…,Kanako Hoshino with dj TAKA,DANCE POP,4,0,0,0,7,0,0,0,8,915,1826,1717,0,0,0,0,never…
GOLD,GOLD RUSH,DJ YOSHITAKA-G feat.Michael a la mode,RECKLESS RAVE,7,0,0,0,9,0,0,0,11,1199,2382,2127,0,0,0,0,GOLD RUSH
GOLD,CaptivAte～誓い～,A/I,NOSTALISH REQUIEM,6,0,0,0,9,0,0,0,10,1127,2247,2101,0,0,0,0,CaptivAte～誓い～
GOLD,VANESSA,朱雀,DECEPTIVE GABBA,8,0,0,0,11,938,1854,1573,12,1228,2435,2003,12,1771,3447,2357,VANESSA†
GOLD,星をこの手に,DJ YOSHITAKA feat.星野奏子,J-POP,7,0,0,0,9,0,0,0,10,1099,2179,1976,0,0,0,0,星をこの手に
GOLD,零 - ZERO -,ＴЁЯＲＡ,HYPER J-POP ZERO,6,0,0,0,8,0,0,0,9,1162,2315,2151,0,0,0,0,零 - ZERO -
GOLD,Blind Justice ～Torn souls， Hurt Faiths ～,Zektbach,EPIC POETRY,6,0,0,0,8,0,0,0,11,1245,2481,2311,0,0,0,0,Blind Justice ～Torn souls， Hurt Faiths ～
GOLD,Air Bell,D-crew,FLOW POP,5,0,0,0,6,0,0,0,8,868,1730,1622,0,0,0,0,Air Bell
GOLD,ヨシダさん,AKIRA YAMAOKA,TECHNO,5,0,0,0,7,0,0,0,9,987,1972,1878,0,0,0,0,ヨシダさん
GOLD,ANDROMEDA II,Sota Fujimori,PSYCHEDELIC SYNTH TRANCE,5,0,0,0,9,0,0,0,10,1255,2494,2260,0,0,0,0,ANDROMEDA II
GOLD,Cyber Force,Sota Fujimori feat.cyborg AKEMI,CYBORG TRANCE,5,0,0,0,9,0,0,0,10,1200,2390,2184,0,0,0,0,Cyber Force
GOLD,smile,miru_maki.gjw,ELE POP,7,0,0,0,9,0,0,0,11,1464,2906,2606,0,0,0,0,smile
GOLD,LASER CRUSTER,L.E.D.,NU-SKOOL BREAKS,7,0,0,0,11,1250,2470,2160,12,1644,3248,2747,0,0,0,0,LASER CRUSTER
GOLD,GRID KNIGHT,SAW WAVE SQUAD,ELECTRONICA,6,0,0,0,8,0,0,0,10,1328,2648,2399,12,1744,0,0,GRID KNIGHT†
GOLD,CROSSROAD ～Left Story～,jun with TAHIRIH,DRAMATIC EURO TRANCE,5,0,0,0,8,0,0,0,10,1097,2192,2103,0,0,0,0,CROSSROAD ～Left Story～
GOLD,花吹雪 ～ IIDX LIMITED ～,S.S.D.FANTASICA feat.ユッコ,JAPANESE ALTERATION,4,0,0,0,6,0,0,0,8,719,1433,1319,0,0,0,0,花吹雪 ～ IIDX LIMITED ～
GOLD,電人、暁に斃れる。,L.E.D.-G,NU-NRG,7,0,0,0,10,0,0,0,12,1725,3415,2824,0,0,0,0,電人、暁に斃れる。
GOLD,FIRE FIRE,StripE,BUCHIAGE TRANCE,7,0,0,0,10,0,0,0,12,1405,2798,2305,0,0,0,0,FIRE FIRE
GOLD,the shadow,kors k,SCHRANZ,6,0,0,0,9,0,0,0,11,1480,2923,2612,0,0,0,0,the shadow
GOLD,Second Heaven,Ryu☆,HANDZ UP,5,0,0,0,8,0,0,0,11,1069,2130,1969,0,0,0,0,Second Heaven
GOLD,Sense 2007,good-cool,RAVE,9,0,0,0,11,1179,2300,1921,12,1517,2995,2408,0,0,0,0,Sense 2007
GOLD,Make Me Your Own,good-cool ft. Raj Ramayya,HOUSE,5,0,0,0,9,0,0,0,10,1086,2161,1902,0,0,0,0,Make Me Your Own
GOLD,heaven above,kors k,FILTER HOUSE,5,0,0,0,7,0,0,0,9,928,1851,1722,0,0,0,0,heaven above
GOLD,With your Smile,Shoichiro Hirata plus Junko Hirata,J-HOUSE,4,0,0,0,6,0,0,0,8,788,1575,1498,0,0,0,0,With your Smile
GOLD,Roulette,Y&Co.,EUROBEAT,5,0,0,0,8,0,0,0,10,1073,2129,1941,0,0,0,0,Roulette
GOLD,X-rated,SADA,RETRO RAVE,4,0,0,0,8,0,0,0,10,1063,2116,1940,0,0,0,0,X-rated
GOLD,op.31 叙情,akiko,PIANO CONCERTO,4,0,0,0,9,0,0,0,10,836,1626,1208,0,0,0,0,op.31 叙情
GOLD,KAMAITACHI,DJ TECHNORCH fw. GUHROOVY,FREEFORM HARDCORE,6,0,0,0,9,0,0,0,11,1368,2720,2429,12,2000,3864,2865,KAMAITACHI†
GOLD,METALLIC MIND,DJ TECHNORCH fw. GUHROOVY,OLDSKOOL HARDCORE RAVE,4,0,0,0,8,0,0,0,9,832,1652,1484,0,0,0,0,METALLIC MIND
GOLD,CaptivAte～裁き～,DJ YOSHITAKA feat.A/I,NOSTALISH REQUIEM,6,0,0,0,8,0,0,0,9,897,1790,1633,0,0,0,0,CaptivAte～裁き～
GOLD,High School Love,DJ YOSHITAKA feat.DWP,HIGH SPEED LOVE SONG,4,0,0,0,6,0,0,0,9,1106,2209,2091,0,0,0,0,High School Love
GOLD,The Smile of You,猫叉Master feat.JESSY,POP,4,0,0,0,7,0,0,0,8,815,1630,1560,0,0,0,0,The Smile of You
GOLD,Fascination MAXX,100-200-400,SuperNOVA BEAT,9,0,0,0,11,876,1709,1380,12,1313,2520,1801,0,0,0,0,Fascination MAXX
GOLD,snow storm,dj TAKA,TRANCE,4,0,0,0,9,0,0,0,10,1409,2804,2552,0,0,0,0,snow storm
GOLD,four-leaf,Sis Bond Chit,ROCK,4,0,0,0,6,0,0,0,8,867,1726,1590,0,0,0,0,four-leaf
GOLD,クルクル☆ラブ～Opioid Peptide MIX～,イオンチャンネル,FUTURE POP,5,0,0,0,8,0,0,0,10,1144,2272,2044,0,0,0,0,クルクル☆ラブ～Opioid Peptide MIX～
GOLD,Watch out!!,MAD Sequence*,HIP HOP,4,0,0,0,6,0,0,0,9,837,1634,1356,0,0,0,0,Watch out!!
DJ TROOPERS,"Anisakis -somatic mutation type""Forza""-",朱雀,HARD RENAISSANCE,6,0,0,0,10,0,0,0,11,1443,2868,2605,0,0,0,0,"Anisakis -somatic mutation type""Forza""-"
